"code","name","day","unitNetWorth","dayOfGrowth","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"501008","汇添富中证互联网医疗指数C",,"1.1765","-1.73","-0.64","-6.06","1.12","16.93","49.89","29.86","17.40","17.65",""
"501007","汇添富中证互联网医疗指数A",,"1.1898","-1.73","-0.63","-5.97","1.31","17.41","50.95","30.92","17.87","18.98",""
"501006","汇添富中证精准医疗指数C",,"1.6617","-0.43","5.34","1.59","15.59","61.93","140.76","76.20","61.16","66.17",""
"501005","汇添富中证精准医疗指数A",,"1.6919","-0.43","5.34","1.69","15.82","62.56","142.29","78.06","61.78","69.19",""
"481012","工银深证红利ETF联接A",,"1.6487","-0.24","1.72","10.87","32.55","29.90","93.22","52.82","27.66","149.84",""
"481009","工银沪深300指数A",,"1.3008","-0.33","2.07","5.39","23.75","24.29","59.70","29.57","22.49","124.30",""
"470068","汇添富深证300ETF联接",,"1.9220","-0.17","2.39","5.89","21.98","36.19","86.60","32.84","34.35","92.20",""
"470007","汇添富上证综合指数",,"1.2280","-0.32","1.57","2.59","21.29","19.38","40.64","18.36","17.92","41.63",""
"460300","华泰柏瑞沪深300ETF联接A",,"1.3934","-0.36","1.93","5.45","24.41","24.73","61.13","31.08","22.88","130.20",""
"460220","华泰柏瑞上证中小盘ETF联接",,"1.3666","0.10","1.70","1.92","20.58","24.79","55.79","23.19","22.86","36.66",""
"450009","国富中小盘股票",,"2.4100","-0.66","1.69","7.25","36.24","50.63","108.65","82.41","48.40","335.79",""
"450008","国富沪深300指数增强",,"1.6870","-0.30","2.12","4.98","30.98","37.94","88.28","51.16","35.83","122.95",""
"410010","华富中小板指数增强",,"1.5777","0.11","1.43","1.70","16.14","32.21","68.00","13.02","31.05","57.77",""
"410008","华富中证100指数",,"2.1568","-0.45","2.36","8.97","32.91","34.83","86.25","62.37","32.82","115.68",""
"399011","中海医疗保健主题股票",,"2.3000","-0.95","5.80","10.12","18.75","50.79","126.10","120.71","50.72","377.52",""
"399001","中海上证50指数增强",,"1.5520","-0.83","2.17","3.33","27.00","19.36","60.50","44.50","17.00","76.87",""
